timestamp,Input throttle (%),Actual throttle (%),Volts (V),Aux volts (V),Amps (A),Amp hours (Ah),Motor speed (RPM),Speed (m/s),Distance (m),Temp1 (C),Temp2 (C),Gear ratio,Gear,Ideal gear,Efficiency (Wh/km),Steering angle (deg),Brake,Fan status,Fan duty (%),Latitude (deg),Longitude (deg),Altitude (m),Bearing (deg),SpeedGPS (m/s),GPSTime,GPSAccuracy (m),Lap,Vehicle name,Mode,Bluetooth,SFLBearing (deg),ObserverBearing (deg),Slope (deg),PerformanceMetric,Mangled data
1570599600333,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,186.8,147.8,0.0,1011526858000.0,10.7,0,,DEMO,RECONNECTING,0,0,89.7,0.0,1
1570599600592,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,186.8,147.8,0.0,1011526858000.0,10.7,0,,DEMO,RECONNECTING,0,0,89.7,0.0,1
1570599600857,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,186.8,147.8,0.0,1011526858000.0,10.7,0,,DEMO,RECONNECTING,0,0,89.7,0.0,1
1570599601121,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,186.8,147.8,0.0,1011526858000.0,10.7,0,,DEMO,RECONNECTING,0,0,89.7,0.0,1
1570599601374,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,186.8,147.8,0.0,1011526858000.0,10.7,0,,DEMO,RECONNECTING,0,0,89.7,0.0,1
1570599601632,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,186.8,147.8,0.0,1011526858000.0,10.7,0,,DEMO,RECONNECTING,0,0,89.7,0.0,1
1570599601888,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,186.8,147.8,0.0,1011526858000.0,10.7,0,,DEMO,RECONNECTING,0,0,89.7,0.0,1
1570599602142,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,186.8,147.8,0.0,1011526858000.0,10.7,0,,DEMO,RECONNECTING,0,0,89.7,0.0,1
1570599602406,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,180.3,144.6,0.0,1011526860000.0,10.7,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599602659,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,180.3,144.6,0.0,1011526860000.0,10.7,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599602946,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,180.3,144.6,0.0,1011526860000.0,10.7,0,,DEMO,DISCONNECTED,0,0,-90.0,0.0,1
1570599603198,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,180.3,144.6,0.0,1011526860000.0,10.7,0,,DEMO,DISCONNECTED,0,0,-90.0,0.0,1
1570599603451,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,180.3,144.6,0.0,1011526860000.0,10.7,0,,DEMO,DISCONNECTED,0,0,-90.0,0.0,1
1570599603707,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,180.3,144.6,0.0,1011526860000.0,10.7,0,,DEMO,DISCONNECTED,0,0,-90.0,0.0,1
1570599603960,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,180.3,144.6,0.0,1011526860000.0,10.7,0,,DEMO,DISCONNECTED,0,0,-90.0,0.0,1
1570599604211,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,181.3,146.2,0.0,1011526862000.0,11.0,0,,DEMO,DISCONNECTED,0,0,89.3,0.0,1
1570599604467,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,181.3,146.2,0.0,1011526862000.0,11.0,0,,DEMO,DISCONNECTED,0,0,89.3,0.0,1
1570599604725,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,181.3,146.2,0.0,1011526862000.0,11.0,0,,DEMO,DISCONNECTED,0,0,89.3,0.0,1
1570599604977,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,181.3,146.2,0.0,1011526862000.0,11.0,0,,DEMO,RECONNECTING,0,0,89.3,0.0,1
1570599605236,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,181.3,146.2,0.0,1011526862000.0,11.0,0,,DEMO,RECONNECTING,0,0,89.3,0.0,1
1570599605490,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,181.3,146.2,0.0,1011526862000.0,11.0,0,,DEMO,RECONNECTING,0,0,89.3,0.0,1
1570599605757,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,181.3,146.2,0.0,1011526862000.0,11.0,0,,DEMO,RECONNECTING,0,0,89.3,0.0,1
1570599606027,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,181.3,146.2,0.0,1011526862000.0,11.0,0,,DEMO,RECONNECTING,0,0,89.3,0.0,1
1570599606280,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,180.4,146.7,0.0,1011526864000.0,11.3,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599606538,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,180.4,146.7,0.0,1011526864000.0,11.3,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599606792,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,180.4,146.7,0.0,1011526864000.0,11.3,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599607060,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,180.4,146.7,0.0,1011526864000.0,11.3,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599607329,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,180.4,146.7,0.0,1011526864000.0,11.3,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599607582,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,180.4,146.7,0.0,1011526864000.0,11.3,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599607846,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,180.4,146.7,0.0,1011526864000.0,11.3,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599608113,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,180.4,146.7,0.0,1011526864000.0,11.3,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599608382,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,182.9,147.1,0.0,1011526866000.0,11.3,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599608636,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,182.9,147.1,0.0,1011526866000.0,11.3,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599608899,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,182.9,147.1,0.0,1011526866000.0,11.3,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599609169,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,182.9,147.1,0.0,1011526866000.0,11.3,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599609448,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,182.9,147.1,0.0,1011526866000.0,11.3,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599609707,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,182.9,147.1,0.0,1011526866000.0,11.3,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599609962,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,182.9,147.1,0.0,1011526866000.0,11.3,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599610214,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,183.0,148.1,0.0,1011526868000.0,11.0,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599610482,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,183.0,148.1,0.0,1011526868000.0,11.0,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599610741,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,183.0,148.1,0.0,1011526868000.0,11.0,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599610994,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,183.0,148.1,0.0,1011526868000.0,11.0,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599611257,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,183.0,148.1,0.0,1011526868000.0,11.0,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599611511,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,183.0,148.1,0.0,1011526868000.0,11.0,0,,DEMO,DISCONNECTED,0,0,90.0,0.0,1
1570599611766,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,183.0,148.1,0.0,1011526868000.0,11.0,0,,DEMO,DISCONNECTED,0,0,90.0,0.0,1
1570599612023,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,183.0,148.1,0.0,1011526868000.0,11.0,0,,DEMO,DISCONNECTED,0,0,90.0,0.0,1
1570599612277,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,184.1,86.8,0.0,1011526870000.0,11.2,0,,DEMO,DISCONNECTED,0,0,89.6,0.0,1
1570599612528,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,184.1,86.8,0.0,1011526870000.0,11.2,0,,DEMO,DISCONNECTED,0,0,89.6,0.0,1
1570599612780,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,184.1,86.8,0.0,1011526870000.0,11.2,0,,DEMO,DISCONNECTED,0,0,89.6,0.0,1
1570599613036,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,184.1,86.8,0.0,1011526870000.0,11.2,0,,DEMO,DISCONNECTED,0,0,89.6,0.0,1
1570599613294,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,184.1,86.8,0.0,1011526870000.0,11.2,0,,DEMO,DISCONNECTED,0,0,89.6,0.0,1
1570599613554,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,184.1,86.8,0.0,1011526870000.0,11.2,0,,DEMO,RECONNECTING,0,0,89.6,0.0,1
1570599613818,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,184.1,86.8,0.0,1011526870000.0,11.2,0,,DEMO,RECONNECTING,0,0,89.6,0.0,1
1570599614083,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,184.1,86.8,0.0,1011526870000.0,11.2,0,,DEMO,RECONNECTING,0,0,89.6,0.0,1
1570599614339,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,186.3,130.3,0.0,1011526872000.0,11.2,0,,DEMO,RECONNECTING,0,0,89.7,0.0,1
1570599614603,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,186.3,130.3,0.0,1011526872000.0,11.2,0,,DEMO,RECONNECTING,0,0,89.7,0.0,1
1570599614866,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,186.3,130.3,0.0,1011526872000.0,11.2,0,,DEMO,RECONNECTING,0,0,89.7,0.0,1
1570599615134,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,186.3,130.3,0.0,1011526872000.0,11.2,0,,DEMO,RECONNECTING,0,0,89.7,0.0,1
1570599615403,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,186.3,130.3,0.0,1011526872000.0,11.2,0,,DEMO,RECONNECTING,0,0,89.7,0.0,1
1570599615662,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,186.3,130.3,0.0,1011526872000.0,11.2,0,,DEMO,RECONNECTING,0,0,89.7,0.0,1
1570599615930,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,186.3,130.3,0.0,1011526872000.0,11.2,0,,DEMO,RECONNECTING,0,0,89.7,0.0,1
1570599616185,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,184.7,135.1,0.0,1011526874000.0,11.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599616450,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,184.7,135.1,0.0,1011526874000.0,11.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599616704,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,184.7,135.1,0.0,1011526874000.0,11.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599616967,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,184.7,135.1,0.0,1011526874000.0,11.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599617233,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,184.7,135.1,0.0,1011526874000.0,11.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599617489,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,184.7,135.1,0.0,1011526874000.0,11.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599617752,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,184.7,135.1,0.0,1011526874000.0,11.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599618012,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215966,184.7,135.1,0.0,1011526874000.0,11.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599618288,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215965,183.7,145.6,0.0,1011526876000.0,10.4,0,,DEMO,RECONNECTING,0,0,-89.3,0.0,1
1570599618556,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215965,183.7,145.6,0.0,1011526876000.0,10.4,0,,DEMO,RECONNECTING,0,0,-89.3,0.0,1
1570599618842,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215965,183.7,145.6,0.0,1011526876000.0,10.4,0,,DEMO,RECONNECTING,0,0,-89.3,0.0,1
1570599619104,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215965,183.7,145.6,0.0,1011526876000.0,10.4,0,,DEMO,RECONNECTING,0,0,-89.3,0.0,1
1570599619364,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215965,183.7,145.6,0.0,1011526876000.0,10.4,0,,DEMO,RECONNECTING,0,0,-89.3,0.0,1
1570599619627,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215965,183.7,145.6,0.0,1011526876000.0,10.4,0,,DEMO,RECONNECTING,0,0,-89.3,0.0,1
1570599619883,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215965,183.7,145.6,0.0,1011526876000.0,10.4,0,,DEMO,DISCONNECTED,0,0,-89.3,0.0,1
1570599620139,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215965,183.7,145.6,0.0,1011526876000.0,10.4,0,,DEMO,DISCONNECTED,0,0,-89.3,0.0,1
1570599620394,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215965,182.1,129.3,0.0,1011526878000.0,10.1,0,,DEMO,DISCONNECTED,0,0,-89.7,0.0,1
1570599620645,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215965,182.1,129.3,0.0,1011526878000.0,10.1,0,,DEMO,DISCONNECTED,0,0,-89.7,0.0,1
1570599620898,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215965,182.1,129.3,0.0,1011526878000.0,10.1,0,,DEMO,DISCONNECTED,0,0,-89.7,0.0,1
1570599621152,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215965,182.1,129.3,0.0,1011526878000.0,10.1,0,,DEMO,DISCONNECTED,0,0,-89.7,0.0,1
1570599621404,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215965,182.1,129.3,0.0,1011526878000.0,10.1,0,,DEMO,DISCONNECTED,0,0,-89.7,0.0,1
1570599621657,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215965,182.1,129.3,0.0,1011526878000.0,10.1,0,,DEMO,DISCONNECTED,0,0,-89.7,0.0,1
1570599621910,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215965,182.1,129.3,0.0,1011526878000.0,10.1,0,,DEMO,RECONNECTING,0,0,-89.7,0.0,1
1570599622166,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215965,185.5,132.8,0.0,1011526880000.0,10.0,0,,DEMO,RECONNECTING,0,0,89.8,0.0,1
1570599622421,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215965,185.5,132.8,0.0,1011526880000.0,10.0,0,,DEMO,RECONNECTING,0,0,89.8,0.0,1
1570599622674,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215965,185.5,132.8,0.0,1011526880000.0,10.0,0,,DEMO,RECONNECTING,0,0,89.8,0.0,1
1570599622928,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215965,185.5,132.8,0.0,1011526880000.0,10.0,0,,DEMO,RECONNECTING,0,0,89.8,0.0,1
1570599623181,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215965,185.5,132.8,0.0,1011526880000.0,10.0,0,,DEMO,RECONNECTING,0,0,89.8,0.0,1
1570599623433,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215965,185.5,132.8,0.0,1011526880000.0,10.0,0,,DEMO,RECONNECTING,0,0,89.8,0.0,1
1570599623687,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215965,185.5,132.8,0.0,1011526880000.0,10.0,0,,DEMO,RECONNECTING,0,0,89.8,0.0,1
1570599623947,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215965,185.5,132.8,0.0,1011526880000.0,10.0,0,,DEMO,RECONNECTING,0,0,89.8,0.0,1
1570599624202,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215965,184.4,138.0,0.0,1011526882000.0,10.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599624456,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215965,184.4,138.0,0.0,1011526882000.0,10.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599624723,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215965,184.4,138.0,0.0,1011526882000.0,10.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599624990,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215965,184.4,138.0,0.0,1011526882000.0,10.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599625243,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215965,184.4,138.0,0.0,1011526882000.0,10.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599625500,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215965,184.4,138.0,0.0,1011526882000.0,10.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599625761,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215965,184.4,138.0,0.0,1011526882000.0,10.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599626021,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493678,-2.215965,184.4,138.0,0.0,1011526882000.0,10.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
